Year,Month,Day,Hour,Minute,Data Source and Uncertainty Flags,Dry Bulb Temperature,Dew Point Temperature,Relative Humidity,Atmospheric Station Pressure,Extraterrestrial Horizontal Radiation,Extraterrestrial Direct Normal Radiation,Horizontal Infrared Radiation Intensity,Global Horizontal Radiation,Direct Normal Radiation,Diffuse Horizontal Radiation,Global Horizontal Illuminance,Direct Normal Illuminance,Diffuse Horizontal Illuminance,Zenith Luminance,Wind Direction,Wind Speed,Total Sky Cover,Opaque Sky Cover,Visibility,Ceiling Height,Present Weather Observation,Present Weather Codes,Precipitable Water,Aerosol Optical Depth,Snow Depth,Days Since Last Snowfall,Albedo,Liquid Precipitation Depth,Liquid Precipitation Quantity
2005,4,17,5,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,13.5,7.8,69,97727,0,0,310,0,0,0,0,0,0,0,111,2.0,6,6,777.7,1401,9,999999999,21,0.158,0,88,0.16,0.0,0.0
2005,4,17,6,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,13.5,8.1,70,97697,201,1181,299,0,0,0,0,0,0,0,110,3.0,6,6,777.7,1295,9,999999999,21,0.158,0,88,0.16,0.0,0.0
2005,4,17,7,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,12.9,8.4,74,97713,431,1355,303,83,242,41,16573,30609,9977,3685,120,5.0,6,6,777.7,1153,9,999999999,22,0.158,0,88,0.16,0.0,0.0
2005,4,17,8,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,12.8,8.9,77,97722,643,1355,296,208,350,92,29535,36811,17188,4772,130,4.0,7,7,777.7,1069,9,999999999,23,0.158,0,88,0.16,0.0,0.0
2005,4,17,9,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,13.6,9.1,74,97776,823,1355,304,313,372,138,38744,35567,21459,4808,140,3.0,6,6,777.7,2619,9,999999999,24,0.158,0,88,0.16,0.2,0.0
2005,4,17,10,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,13.6,9.3,75,97767,960,1355,317,376,346,166,44943,31672,24360,4905,110,2.0,7,7,777.7,2291,9,999999999,24,0.158,0,88,0.16,0.3,0.0
2005,4,17,11,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,14.1,9.7,75,97765,1044,1355,325,427,314,207,48614,28714,27073,5438,123,2.5,7,7,777.7,1819,9,999999999,25,0.158,0,88,0.16,0.4,0.0
2005,4,17,12,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,14.5,10.1,75,97763,1068,1355,331,453,291,229,49198,28999,27087,5231,160,3.0,7,7,777.7,631,9,999999999,26,0.158,0,88,0.16,0.4,0.0
2005,4,17,13,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,13.9,10.5,80,97710,1032,1355,332,442,320,190,48764,32240,24085,4608,140,2.0,7,7,777.7,696,9,999999999,27,0.158,0,88,0.16,0.1,0.0
2005,4,17,14,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,14.4,10.2,76,97743,938,1355,342,430,356,160,46667,32851,22135,5014,160,2.0,7,7,777.7,776,0,919999999,26,0.158,0,88,0.16,0.2,0.0
2005,4,17,15,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,14.4,10.2,76,97733,792,1355,338,383,326,155,41084,32376,21410,6624,160,2.0,7,7,777.7,905,0,919999999,26,0.158,0,88,0.16,0.0,0.0
2005,4,17,16,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,16.1,10.0,67,97667,605,1355,333,335,329,145,35316,35612,19194,8484,110,2.0,5,5,777.7,1006,0,919999999,26,0.158,0,88,0.16,0.1,0.0
2005,4,17,17,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,16.5,9.6,64,97650,388,1355,320,286,373,118,27186,38159,13779,9216,111,2.0,5,5,777.7,1099,9,999999999,25,0.158,0,88,0.16,0.0,0.0
2005,4,17,18,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,16.8,9.2,61,97633,157,1355,310,181,365,75,14849,28626,7233,6975,110,2.0,4,4,777.7,1431,0,919999999,24,0.158,0,88,0.16,0.0,0.0
2005,4,17,19,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,15.9,9.8,67,97636,0,929,303,74,0,32,4588,9490,2532,2514,80,2.0,5,5,777.7,1357,0,919999999,25,0.158,0,88,0.16,0.0,0.0
2005,4,17,20,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,15.0,9.8,71,97669,0,0,294,10,0,6,508,0,324,114,90,2.0,6,6,777.7,1368,0,919999999,25,0.158,0,88,0.16,0.0,0.0
